in s,C1 in V
7.23320E-06,-3.428E-01
7.23840E-06,-3.525E-01
7.24360E-06,-3.232E-01
7.24880E-06,-3.232E-01
7.25400E-06,-2.646E-01
7.25920E-06,-2.842E-01
7.26440E-06,-2.354E-01
7.26960E-06,-2.549E-01
7.27480E-06,-1.768E-01
7.28000E-06,-1.865E-01
7.28520E-06,-1.768E-01
7.29040E-06,-1.670E-01
7.29560E-06,-1.475E-01
7.30080E-06,-1.475E-01
7.30600E-06,-8.887E-02
7.31120E-06,-1.279E-01
7.31640E-06,-7.910E-02
7.32160E-06,-9.863E-02
7.32680E-06,-5.957E-02
7.33200E-06,-4.980E-02
7.33720E-06,-3.027E-02
7.34240E-06,-4.980E-02
7.34760E-06,-4.004E-02
7.35280E-06,-4.980E-02
7.35800E-06,-9.766E-04
7.36320E-06,-4.004E-02
7.36840E-06,-4.004E-02
7.37360E-06,-5.957E-02
7.37880E-06,-4.004E-02
7.38400E-06,-7.910E-02
7.38920E-06,-4.980E-02
7.39440E-06,-6.934E-02
7.39960E-06,-4.980E-02
7.40480E-06,-1.084E-01
7.41000E-06,-1.084E-01
7.41520E-06,-1.377E-01
7.42040E-06,-1.084E-01
7.42560E-06,-1.768E-01
7.43080E-06,-1.377E-01
7.43600E-06,-1.768E-01
7.44120E-06,-1.670E-01
7.44640E-06,-2.158E-01
7.45160E-06,-2.256E-01
7.45680E-06,-2.549E-01
7.46200E-06,-2.549E-01
7.46720E-06,-3.037E-01
7.47240E-06,-3.037E-01
7.47760E-06,-3.330E-01
7.48280E-06,-3.135E-01
7.48800E-06,-3.916E-01
7.49320E-06,-3.721E-01
7.49840E-06,-4.502E-01
7.50360E-06,-4.014E-01
7.50880E-06,-4.697E-01
7.51400E-06,-4.600E-01
7.51920E-06,-4.990E-01
7.52440E-06,-4.697E-01
7.52960E-06,-5.283E-01
7.53480E-06,-5.283E-01
7.54000E-06,-5.674E-01
7.54520E-06,-5.869E-01
7.55040E-06,-6.357E-01
7.55560E-06,-6.064E-01
7.56080E-06,-6.357E-01
7.56600E-06,-6.064E-01
7.57120E-06,-6.650E-01
7.57640E-06,-6.553E-01
7.58160E-06,-6.943E-01
7.58680E-06,-6.553E-01
7.59200E-06,-7.139E-01
7.59720E-06,-6.650E-01
7.60240E-06,-6.748E-01
7.60760E-06,-6.748E-01
7.61280E-06,-7.236E-01
7.61800E-06,-7.139E-01
7.62320E-06,-7.236E-01
7.62840E-06,-6.650E-01
7.63360E-06,-7.139E-01
7.63880E-06,-6.846E-01
7.64400E-06,-6.846E-01
7.64920E-06,-6.553E-01
7.65440E-06,-6.748E-01
7.65960E-06,-6.357E-01
7.66480E-06,-6.553E-01
7.67000E-06,-6.064E-01
7.67520E-06,-6.455E-01
7.68040E-06,-5.967E-01
7.68560E-06,-5.674E-01
7.69080E-06,-5.674E-01
7.69600E-06,-5.479E-01
7.70120E-06,-5.283E-01
7.70640E-06,-4.893E-01
7.71160E-06,-4.502E-01
7.71680E-06,-4.697E-01
7.72200E-06,-4.014E-01
7.72720E-06,-4.014E-01
7.73240E-06,-3.135E-01
7.73760E-06,-3.818E-01
7.74280E-06,-2.939E-01
7.74800E-06,-3.037E-01
7.75320E-06,-2.549E-01
7.75840E-06,-2.451E-01
7.76360E-06,-2.061E-01
7.76880E-06,-1.572E-01
7.77400E-06,-1.279E-01
7.77920E-06,-1.084E-01
7.78440E-06,-7.910E-02
7.78960E-06,-9.863E-02
7.79480E-06,-9.766E-04
7.80000E-06,-9.766E-04
7.80520E-06,5.762E-02
7.81040E-06,5.762E-02
7.81560E-06,1.357E-01
7.82080E-06,1.064E-01
7.82600E-06,1.650E-01
7.83120E-06,1.650E-01
7.83640E-06,2.432E-01
7.84160E-06,2.334E-01
7.84680E-06,2.432E-01
7.85200E-06,2.529E-01
7.85720E-06,2.920E-01
7.86240E-06,2.725E-01
7.86760E-06,3.018E-01
7.87280E-06,3.311E-01
7.87800E-06,3.506E-01
7.88320E-06,3.701E-01
7.88840E-06,3.896E-01
7.89360E-06,3.896E-01
7.89880E-06,4.580E-01
7.90400E-06,3.994E-01
7.90920E-06,4.482E-01
7.91440E-06,4.482E-01
7.91960E-06,4.775E-01
7.92480E-06,4.580E-01
7.93000E-06,4.775E-01
7.93520E-06,4.385E-01
7.94040E-06,4.580E-01
7.94560E-06,4.580E-01
7.95080E-06,4.580E-01
7.95600E-06,4.287E-01
7.96120E-06,4.482E-01
7.96640E-06,3.896E-01
7.97160E-06,4.189E-01
7.97680E-06,3.701E-01
7.98200E-06,4.287E-01
7.98720E-06,3.506E-01
7.99240E-06,3.896E-01
7.99760E-06,3.408E-01
8.00280E-06,3.604E-01
8.00800E-06,3.018E-01
8.01320E-06,3.506E-01
8.01840E-06,3.018E-01
8.02360E-06,2.920E-01
8.02880E-06,2.334E-01
8.03400E-06,2.236E-01
8.03920E-06,2.334E-01
8.04440E-06,2.139E-01
8.04960E-06,1.650E-01
8.05480E-06,1.553E-01
8.06000E-06,1.357E-01
8.06520E-06,1.162E-01
8.07040E-06,7.715E-02
8.07560E-06,7.715E-02
8.08080E-06,3.809E-02
8.08600E-06,4.785E-02
8.09120E-06,-2.051E-02
8.09640E-06,-1.074E-02
8.10160E-06,-4.004E-02
8.10680E-06,-3.027E-02
8.11200E-06,-9.863E-02
8.11720E-06,-1.084E-01
8.12240E-06,-1.084E-01
8.12760E-06,-8.887E-02
8.13280E-06,-1.768E-01
8.13800E-06,-1.768E-01
8.14320E-06,-1.865E-01
8.14840E-06,-1.768E-01
8.15360E-06,-2.061E-01
8.15880E-06,-2.158E-01
8.16400E-06,-2.744E-01
8.16920E-06,-2.451E-01
8.17440E-06,-3.037E-01
8.17960E-06,-2.842E-01
8.18480E-06,-2.842E-01
8.19000E-06,-2.842E-01
8.19520E-06,-3.330E-01
8.20040E-06,-3.135E-01
8.20560E-06,-3.232E-01
8.21080E-06,-3.037E-01
8.21600E-06,-3.818E-01
8.22120E-06,-2.939E-01
8.22640E-06,-3.330E-01
8.23160E-06,-2.842E-01
8.23680E-06,-3.330E-01
8.24200E-06,-3.135E-01
8.24720E-06,-3.232E-01
8.25240E-06,-2.744E-01
8.25760E-06,-3.428E-01
8.26280E-06,-3.232E-01
8.26800E-06,-3.232E-01
8.27320E-06,-2.744E-01
8.27840E-06,-3.330E-01
8.28360E-06,-3.135E-01
8.28880E-06,-3.232E-01
8.29400E-06,-2.451E-01
8.29920E-06,-2.842E-01
8.30440E-06,-2.354E-01
8.30960E-06,-2.549E-01
8.31480E-06,-2.158E-01
8.32000E-06,-2.549E-01
8.32520E-06,-2.256E-01
8.33040E-06,-2.158E-01
8.33560E-06,-2.061E-01
8.34080E-06,-2.158E-01
8.34600E-06,-1.670E-01
8.35120E-06,-1.963E-01
8.35640E-06,-1.182E-01
8.36160E-06,-1.963E-01
8.36680E-06,-1.475E-01
8.37200E-06,-1.768E-01
8.37720E-06,-1.279E-01
8.38240E-06,-1.475E-01
8.38760E-06,-1.084E-01
8.39280E-06,-1.279E-01
8.39800E-06,-5.957E-02
8.40320E-06,-1.182E-01
8.40840E-06,-8.887E-02
8.41360E-06,-8.887E-02
8.41880E-06,-4.980E-02
8.42400E-06,-1.084E-01
8.42920E-06,-4.980E-02
8.43440E-06,-9.863E-02
8.43960E-06,-4.004E-02
8.44480E-06,-9.863E-02
8.45000E-06,-7.910E-02
8.45520E-06,-8.887E-02
8.46040E-06,-4.980E-02
8.46560E-06,-1.182E-01
8.47080E-06,-6.934E-02
8.47600E-06,-7.910E-02
8.48120E-06,-5.957E-02
8.48640E-06,-1.084E-01
8.49160E-06,-8.887E-02
8.49680E-06,-1.377E-01
8.50200E-06,-8.887E-02
8.50720E-06,-1.475E-01
8.51240E-06,-8.887E-02
8.51760E-06,-1.475E-01
8.52280E-06,-1.475E-01
8.52800E-06,-1.377E-01
8.53320E-06,-1.768E-01
8.53840E-06,-2.061E-01
8.54360E-06,-1.768E-01
8.54880E-06,-2.354E-01
8.55400E-06,-2.256E-01
8.55920E-06,-2.451E-01
8.56440E-06,-2.256E-01
8.56960E-06,-2.939E-01
8.57480E-06,-2.744E-01
8.58000E-06,-2.939E-01
8.58520E-06,-2.939E-01
8.59040E-06,-3.232E-01
8.59560E-06,-3.135E-01
8.60080E-06,-3.330E-01
8.60600E-06,-3.428E-01
8.61120E-06,-3.818E-01
8.61640E-06,-3.623E-01
8.62160E-06,-4.014E-01
8.62680E-06,-4.014E-01
8.63200E-06,-4.111E-01
8.63720E-06,-4.014E-01
8.64240E-06,-4.111E-01
8.64760E-06,-3.916E-01
8.65280E-06,-4.697E-01
8.65800E-06,-4.404E-01
8.66320E-06,-4.502E-01
8.66840E-06,-4.404E-01
8.67360E-06,-4.893E-01
8.67880E-06,-4.502E-01
8.68400E-06,-4.893E-01
8.68920E-06,-4.600E-01
8.69440E-06,-4.795E-01
8.69960E-06,-4.600E-01
8.70480E-06,-4.502E-01
8.71000E-06,-4.404E-01
8.71520E-06,-4.990E-01
8.72040E-06,-4.795E-01
8.72560E-06,-4.697E-01
8.73080E-06,-4.111E-01
8.73600E-06,-4.697E-01
8.74120E-06,-4.502E-01
8.74640E-06,-4.404E-01
8.75160E-06,-3.916E-01
8.75680E-06,-4.307E-01
8.76200E-06,-3.916E-01
8.76720E-06,-4.014E-01
8.77240E-06,-3.916E-01
8.77760E-06,-3.623E-01
8.78280E-06,-3.721E-01
8.78800E-06,-3.525E-01
8.79320E-06,-3.232E-01
8.79840E-06,-3.623E-01
8.80360E-06,-3.037E-01
8.80880E-06,-3.037E-01
8.81400E-06,-2.549E-01
8.81920E-06,-2.744E-01
8.82440E-06,-2.744E-01
8.82960E-06,-2.549E-01
8.83480E-06,-2.158E-01
8.84000E-06,-2.256E-01
8.84520E-06,-1.865E-01
8.85040E-06,-2.061E-01
8.85560E-06,-1.475E-01
8.86080E-06,-1.865E-01
8.86600E-06,-1.377E-01
8.87120E-06,-1.572E-01
8.87640E-06,-8.887E-02
8.88160E-06,-1.377E-01
8.88680E-06,-1.182E-01
8.89200E-06,-1.084E-01
8.89720E-06,-4.004E-02
8.90240E-06,-7.910E-02
8.90760E-06,-5.957E-02
8.91280E-06,-6.934E-02
8.91800E-06,-3.027E-02
8.92320E-06,-5.957E-02
8.92840E-06,-3.027E-02
8.93360E-06,-5.957E-02
8.93880E-06,-9.766E-04
8.94400E-06,-5.957E-02
8.94920E-06,-4.004E-02
8.95440E-06,-4.004E-02
8.95960E-06,-9.766E-04
8.96480E-06,-4.980E-02
8.97000E-06,8.789E-03
8.97520E-06,-4.004E-02
8.98040E-06,-2.051E-02
8.98560E-06,-5.957E-02
8.99080E-06,-2.051E-02
8.99600E-06,-4.004E-02
9.00120E-06,-1.074E-02
9.00640E-06,-7.910E-02
9.01160E-06,-4.004E-02
9.01680E-06,-6.934E-02
9.02200E-06,-4.980E-02
9.02720E-06,-9.863E-02
9.03240E-06,-1.084E-01
9.03760E-06,-1.084E-01
9.04280E-06,-9.863E-02
9.04800E-06,-1.475E-01
9.05320E-06,-1.182E-01
9.05840E-06,-1.377E-01
9.06360E-06,-1.279E-01
9.06880E-06,-1.768E-01
9.07400E-06,-1.377E-01
9.07920E-06,-1.865E-01
9.08440E-06,-1.768E-01
9.08960E-06,-2.158E-01
9.09480E-06,-1.865E-01
9.10000E-06,-1.963E-01
9.10520E-06,-2.158E-01
9.11040E-06,-2.451E-01
9.11560E-06,-2.061E-01
9.12080E-06,-2.256E-01
9.12600E-06,-2.061E-01
9.13120E-06,-2.744E-01
9.13640E-06,-2.354E-01
9.14160E-06,-2.451E-01
9.14680E-06,-1.865E-01
9.15200E-06,-2.549E-01
9.15720E-06,-2.451E-01
9.16240E-06,-2.549E-01
9.16760E-06,-1.963E-01
9.17280E-06,-2.354E-01
9.17800E-06,-1.963E-01
9.18320E-06,-2.158E-01
9.18840E-06,-2.061E-01
9.19360E-06,-2.158E-01
9.19880E-06,-2.158E-01
9.20400E-06,-2.256E-01
9.20920E-06,-1.475E-01
9.21440E-06,-1.865E-01
9.21960E-06,-1.475E-01
9.22480E-06,-1.865E-01
9.23000E-06,-1.377E-01
9.23520E-06,-1.475E-01
9.24040E-06,-1.182E-01
9.24560E-06,-1.475E-01
9.25080E-06,-9.863E-02
9.25600E-06,-7.910E-02
9.26120E-06,-5.957E-02
9.26640E-06,-7.910E-02
9.27160E-06,-3.027E-02
9.27680E-06,-3.027E-02
9.28200E-06,8.789E-03
9.28720E-06,-2.051E-02
9.29240E-06,1.855E-02
9.29760E-06,-9.766E-04
9.30280E-06,7.715E-02
9.30800E-06,3.809E-02
9.31320E-06,1.064E-01
9.31840E-06,5.762E-02
9.32360E-06,9.668E-02
9.32880E-06,9.668E-02
9.33400E-06,1.553E-01
9.33920E-06,1.064E-01
9.34440E-06,1.455E-01
9.34960E-06,1.650E-01
9.35480E-06,1.846E-01
9.36000E-06,1.553E-01
9.36520E-06,1.650E-01
9.37040E-06,1.650E-01
9.37560E-06,1.846E-01
9.38080E-06,1.455E-01
9.38600E-06,1.748E-01
9.39120E-06,1.650E-01
9.39640E-06,1.748E-01
9.40160E-06,1.357E-01
9.40680E-06,1.650E-01
9.41200E-06,1.162E-01
9.41720E-06,1.455E-01
9.42240E-06,1.064E-01
9.42760E-06,1.357E-01
9.43280E-06,9.668E-02
9.43800E-06,1.162E-01
9.44320E-06,3.809E-02
9.44840E-06,5.762E-02
9.45360E-06,1.855E-02
9.45880E-06,1.855E-02
9.46400E-06,-4.004E-02
9.46920E-06,-2.051E-02
9.47440E-06,-5.957E-02
9.47960E-06,-4.004E-02
9.48480E-06,-9.863E-02
9.49000E-06,-1.084E-01
9.49520E-06,-1.572E-01
9.50040E-06,-1.475E-01
9.50560E-06,-2.061E-01
9.51080E-06,-1.963E-01
9.51600E-06,-2.549E-01
9.52120E-06,-2.451E-01
9.52640E-06,-3.428E-01
9.53160E-06,-3.135E-01
9.53680E-06,-3.623E-01
9.54200E-06,-3.525E-01
9.54720E-06,-4.307E-01
9.55240E-06,-4.111E-01
9.55760E-06,-4.697E-01
9.56280E-06,-4.404E-01
9.56800E-06,-5.381E-01
9.57320E-06,-5.088E-01
9.57840E-06,-5.771E-01
9.58360E-06,-5.283E-01
9.58880E-06,-5.869E-01
9.59400E-06,-6.260E-01
9.59920E-06,-6.260E-01
9.60440E-06,-6.162E-01
9.60960E-06,-6.846E-01
9.61480E-06,-6.748E-01
9.62000E-06,-7.236E-01
9.62520E-06,-6.943E-01
9.63040E-06,-7.432E-01
9.63560E-06,-7.432E-01
9.64080E-06,-7.529E-01
9.64600E-06,-7.139E-01
9.65120E-06,-7.627E-01
9.65640E-06,-7.334E-01
9.66160E-06,-7.725E-01
9.66680E-06,-7.139E-01
9.67200E-06,-7.822E-01
9.67720E-06,-7.236E-01
9.68240E-06,-7.529E-01
9.68760E-06,-7.041E-01
9.69280E-06,-7.725E-01
9.69800E-06,-7.236E-01
9.70320E-06,-7.529E-01
9.70840E-06,-6.748E-01
9.71360E-06,-7.139E-01
9.71880E-06,-6.748E-01
9.72400E-06,-6.846E-01
9.72920E-06,-6.357E-01
9.73440E-06,-6.846E-01
9.73960E-06,-5.869E-01
9.74480E-06,-6.064E-01
9.75000E-06,-5.381E-01
9.75520E-06,-5.771E-01
9.76040E-06,-5.186E-01
9.76560E-06,-5.283E-01
9.77080E-06,-4.795E-01
9.77600E-06,-4.893E-01
9.78120E-06,-4.111E-01
9.78640E-06,-4.307E-01
9.79160E-06,-3.916E-01
9.79680E-06,-3.818E-01
9.80200E-06,-3.623E-01
9.80720E-06,-3.428E-01
9.81240E-06,-3.037E-01
9.81760E-06,-3.232E-01
9.82280E-06,-2.646E-01
9.82800E-06,-2.646E-01
9.83320E-06,-2.061E-01
9.83840E-06,-2.256E-01
9.84360E-06,-1.768E-01
9.84880E-06,-1.963E-01
9.85400E-06,-1.377E-01
9.85920E-06,-1.670E-01
9.86440E-06,-1.182E-01
9.86960E-06,-1.279E-01
9.87480E-06,-6.934E-02
9.88000E-06,-1.084E-01
9.88520E-06,-5.957E-02
9.89040E-06,-4.004E-02
9.89560E-06,-2.051E-02
9.90080E-06,-5.957E-02
9.90600E-06,-2.051E-02
9.91120E-06,-5.957E-02
9.91640E-06,-9.766E-04
9.92160E-06,-9.766E-04
9.92680E-06,-9.766E-04
9.93200E-06,-9.766E-04
9.93720E-06,1.855E-02
9.94240E-06,-1.074E-02
9.94760E-06,8.789E-03
9.95280E-06,-1.074E-02
9.95800E-06,1.855E-02
9.96320E-06,8.789E-03
9.96840E-06,-9.766E-04
9.97360E-06,-2.051E-02
9.97880E-06,2.832E-02
9.98400E-06,-1.074E-02
9.98920E-06,1.855E-02
9.99440E-06,8.789E-03
9.99960E-06,-9.766E-04
1.00048E-05,-5.957E-02
1.00100E-05,-9.766E-04
1.00152E-05,-5.957E-02
1.00204E-05,-1.074E-02
1.00256E-05,-4.980E-02
1.00308E-05,-4.004E-02
1.00360E-05,-4.980E-02
1.00412E-05,-1.074E-02
1.00464E-05,-7.910E-02
1.00516E-05,-4.980E-02
1.00568E-05,-4.980E-02
1.00620E-05,-4.004E-02
1.00672E-05,-6.934E-02
1.00724E-05,-8.887E-02
1.00776E-05,-1.084E-01
1.00828E-05,-5.957E-02
1.00880E-05,-9.863E-02
1.00932E-05,-4.980E-02
1.00984E-05,-7.910E-02
1.01036E-05,-5.957E-02
1.01088E-05,-9.863E-02
1.01140E-05,-8.887E-02
1.01192E-05,-1.084E-01
1.01244E-05,-5.957E-02
1.01296E-05,-1.182E-01
1.01348E-05,-5.957E-02
1.01400E-05,-9.863E-02
1.01452E-05,-5.957E-02
1.01504E-05,-6.934E-02
1.01556E-05,-4.980E-02
1.01608E-05,-6.934E-02
1.01660E-05,-1.074E-02
1.01712E-05,-4.980E-02
1.01764E-05,-9.766E-04
1.01816E-05,-4.004E-02
1.01868E-05,1.855E-02
1.01920E-05,-3.027E-02
1.01972E-05,-9.766E-04
1.02024E-05,-1.074E-02
1.02076E-05,3.809E-02
1.02128E-05,-9.766E-04
1.02180E-05,5.762E-02
1.02232E-05,2.832E-02
1.02284E-05,7.715E-02
1.02336E-05,5.762E-02
1.02388E-05,7.715E-02
1.02440E-05,7.715E-02
1.02492E-05,1.357E-01
1.02544E-05,1.064E-01
1.02596E-05,1.455E-01
1.02648E-05,1.064E-01
1.02700E-05,1.748E-01
1.02752E-05,1.357E-01
1.02804E-05,1.553E-01
1.02856E-05,1.260E-01
1.02908E-05,1.553E-01
1.02960E-05,1.260E-01
1.03012E-05,1.846E-01
1.03064E-05,1.553E-01
1.03116E-05,2.041E-01
1.03168E-05,1.455E-01
1.03220E-05,1.748E-01
1.03272E-05,1.846E-01
1.03324E-05,2.041E-01
1.03376E-05,1.748E-01
1.03428E-05,2.041E-01
1.03480E-05,1.943E-01
1.03532E-05,1.846E-01
1.03584E-05,1.650E-01
1.03636E-05,1.748E-01
1.03688E-05,1.357E-01
1.03740E-05,1.748E-01
1.03792E-05,1.650E-01
1.03844E-05,1.650E-01
1.03896E-05,1.455E-01
1.03948E-05,2.041E-01
1.04000E-05,1.260E-01
1.04052E-05,1.455E-01
1.04104E-05,1.455E-01
1.04156E-05,1.553E-01
1.04208E-05,1.064E-01
1.04260E-05,1.455E-01
1.04312E-05,9.668E-02
1.04364E-05,1.650E-01
1.04416E-05,1.064E-01
1.04468E-05,1.162E-01
1.04520E-05,1.162E-01
1.04572E-05,1.357E-01
1.04624E-05,9.668E-02
1.04676E-05,1.455E-01
1.04728E-05,1.064E-01
1.04780E-05,1.357E-01
1.04832E-05,7.715E-02
1.04884E-05,1.357E-01
1.04936E-05,1.064E-01
1.04988E-05,1.455E-01
1.05040E-05,1.162E-01
1.05092E-05,1.455E-01
1.05144E-05,1.162E-01
1.05196E-05,1.455E-01
1.05248E-05,1.064E-01
1.05300E-05,1.748E-01
1.05352E-05,1.455E-01
1.05404E-05,1.846E-01
1.05456E-05,1.553E-01
1.05508E-05,2.041E-01
1.05560E-05,1.748E-01
1.05612E-05,2.529E-01
1.05664E-05,2.236E-01
1.05716E-05,2.529E-01
1.05768E-05,2.627E-01
1.05820E-05,3.213E-01
1.05872E-05,2.627E-01
1.05924E-05,3.506E-01
1.05976E-05,3.311E-01
1.06028E-05,3.896E-01
1.06080E-05,3.604E-01
1.06132E-05,3.994E-01
1.06184E-05,4.189E-01
1.06236E-05,4.385E-01
1.06288E-05,4.482E-01
1.06340E-05,4.678E-01
1.06392E-05,4.678E-01
1.06444E-05,5.166E-01
1.06496E-05,4.971E-01
1.06548E-05,5.264E-01
1.06600E-05,5.654E-01
1.06652E-05,6.143E-01
1.06704E-05,5.752E-01
1.06756E-05,6.533E-01
1.06808E-05,6.143E-01
1.06860E-05,6.826E-01
1.06912E-05,6.631E-01
1.06964E-05,7.119E-01
1.07016E-05,6.826E-01
1.07068E-05,7.119E-01
1.07120E-05,7.021E-01
1.07172E-05,7.217E-01
1.07224E-05,7.314E-01
1.07276E-05,7.900E-01
1.07328E-05,7.412E-01
1.07380E-05,7.607E-01
1.07432E-05,7.510E-01
1.07484E-05,7.705E-01
1.07536E-05,7.412E-01
1.07588E-05,7.510E-01
1.07640E-05,7.412E-01
1.07692E-05,7.900E-01
1.07744E-05,7.510E-01
1.07796E-05,7.705E-01
1.07848E-05,7.510E-01
1.07900E-05,7.607E-01
1.07952E-05,6.924E-01
1.08004E-05,7.217E-01
1.08056E-05,6.924E-01
1.08108E-05,7.217E-01
1.08160E-05,6.631E-01
1.08212E-05,6.729E-01
1.08264E-05,6.533E-01
1.08316E-05,6.436E-01
1.08368E-05,5.947E-01
1.08420E-05,6.338E-01
1.08472E-05,5.654E-01
1.08524E-05,5.850E-01
1.08576E-05,5.068E-01
1.08628E-05,5.068E-01
1.08680E-05,4.678E-01
1.08732E-05,4.678E-01
1.08784E-05,3.896E-01
1.08836E-05,4.482E-01
1.08888E-05,3.896E-01
1.08940E-05,4.092E-01
1.08992E-05,3.506E-01
1.09044E-05,3.115E-01
1.09096E-05,3.018E-01
1.09148E-05,3.213E-01
1.09200E-05,2.529E-01
1.09252E-05,2.627E-01
1.09304E-05,2.432E-01
1.09356E-05,2.139E-01
1.09408E-05,1.650E-01
1.09460E-05,1.748E-01
1.09512E-05,1.650E-01
1.09564E-05,1.650E-01
1.09616E-05,9.668E-02
1.09668E-05,1.553E-01
1.09720E-05,1.064E-01
1.09772E-05,1.553E-01
1.09824E-05,8.691E-02
1.09876E-05,1.162E-01
1.09928E-05,9.668E-02
1.09980E-05,1.162E-01
1.10032E-05,6.738E-02
1.10084E-05,1.260E-01
1.10136E-05,9.668E-02
1.10188E-05,1.064E-01
1.10240E-05,7.715E-02
1.10292E-05,1.064E-01
1.10344E-05,1.260E-01
1.10396E-05,1.357E-01
1.10448E-05,1.162E-01
1.10500E-05,1.650E-01
1.10552E-05,1.748E-01
1.10604E-05,2.334E-01
1.10656E-05,1.748E-01
1.10708E-05,2.236E-01
1.10760E-05,2.432E-01
1.10812E-05,2.822E-01
1.10864E-05,2.920E-01
1.10916E-05,3.213E-01
1.10968E-05,3.213E-01
1.11020E-05,3.896E-01
1.11072E-05,3.604E-01
1.11124E-05,4.287E-01
1.11176E-05,4.092E-01
1.11228E-05,5.068E-01
1.11280E-05,4.678E-01
1.11332E-05,5.361E-01
1.11384E-05,5.361E-01
1.11436E-05,6.045E-01
1.11488E-05,5.947E-01
1.11540E-05,6.533E-01
1.11592E-05,6.826E-01
1.11644E-05,7.314E-01
1.11696E-05,7.217E-01
1.11748E-05,7.412E-01
1.11800E-05,7.803E-01
1.11852E-05,8.291E-01
1.11904E-05,8.096E-01
1.11956E-05,8.584E-01
1.12008E-05,8.486E-01
1.12060E-05,9.268E-01
1.12112E-05,9.072E-01
1.12164E-05,9.365E-01
1.12216E-05,9.561E-01
1.12268E-05,1.005E+00
1.12320E-05,9.854E-01
1.12372E-05,9.951E-01
1.12424E-05,9.951E-01
1.12476E-05,1.063E+00
1.12528E-05,1.005E+00
1.12580E-05,1.044E+00
1.12632E-05,1.034E+00
1.12684E-05,1.073E+00
1.12736E-05,1.054E+00
1.12788E-05,1.093E+00
1.12840E-05,1.034E+00
1.12892E-05,1.073E+00
1.12944E-05,1.034E+00
1.12996E-05,1.073E+00
1.13048E-05,1.034E+00
1.13100E-05,1.044E+00
1.13152E-05,1.015E+00
1.13204E-05,1.024E+00
1.13256E-05,9.951E-01
1.13308E-05,1.054E+00
1.13360E-05,9.756E-01
1.13412E-05,9.951E-01
1.13464E-05,9.561E-01
1.13516E-05,9.561E-01
1.13568E-05,9.170E-01
1.13620E-05,9.268E-01
1.13672E-05,8.779E-01
1.13724E-05,9.072E-01
1.13776E-05,8.682E-01
1.13828E-05,8.682E-01
1.13880E-05,8.096E-01
1.13932E-05,8.486E-01
1.13984E-05,7.803E-01
1.14036E-05,7.510E-01
1.14088E-05,7.412E-01
1.14140E-05,7.705E-01
1.14192E-05,7.021E-01
1.14244E-05,7.412E-01
1.14296E-05,6.924E-01
1.14348E-05,7.021E-01
1.14400E-05,6.338E-01
1.14452E-05,6.240E-01
1.14504E-05,5.947E-01
1.14556E-05,6.338E-01
1.14608E-05,5.947E-01
1.14660E-05,5.947E-01
1.14712E-05,5.459E-01
1.14764E-05,6.143E-01
1.14816E-05,5.654E-01
1.14868E-05,5.654E-01
1.14920E-05,5.361E-01
1.14972E-05,5.850E-01
1.15024E-05,5.459E-01
1.15076E-05,5.850E-01
1.15128E-05,5.361E-01
1.15180E-05,5.752E-01
1.15232E-05,5.557E-01
1.15284E-05,5.654E-01
1.15336E-05,5.654E-01
1.15388E-05,5.459E-01
1.15440E-05,5.557E-01
1.15492E-05,6.045E-01
1.15544E-05,5.459E-01
1.15596E-05,6.143E-01
1.15648E-05,6.045E-01
1.15700E-05,6.533E-01
1.15752E-05,6.338E-01
1.15804E-05,6.826E-01
1.15856E-05,6.240E-01
1.15908E-05,6.924E-01
1.15960E-05,7.412E-01
1.16012E-05,7.412E-01
1.16064E-05,7.217E-01
1.16116E-05,7.705E-01
1.16168E-05,7.607E-01
1.16220E-05,8.389E-01
1.16272E-05,7.900E-01
1.16324E-05,8.584E-01
1.16376E-05,8.291E-01
1.16428E-05,9.170E-01
1.16480E-05,8.975E-01
1.16532E-05,9.268E-01
1.16584E-05,9.268E-01
1.16636E-05,9.756E-01
1.16688E-05,9.658E-01
1.16740E-05,1.015E+00
1.16792E-05,1.024E+00
1.16844E-05,1.093E+00
1.16896E-05,1.063E+00
1.16948E-05,1.073E+00
1.17000E-05,1.083E+00
1.17052E-05,1.151E+00
1.17104E-05,1.112E+00
1.17156E-05,1.181E+00
1.17208E-05,1.112E+00
1.17260E-05,1.200E+00
1.17312E-05,1.181E+00
1.17364E-05,1.171E+00
1.17416E-05,1.190E+00
1.17468E-05,1.220E+00
1.17520E-05,1.190E+00
1.17572E-05,1.200E+00
1.17624E-05,1.200E+00
1.17676E-05,1.269E+00
1.17728E-05,1.200E+00
1.17780E-05,1.181E+00
1.17832E-05,1.239E+00
1.17884E-05,1.249E+00
1.17936E-05,1.210E+00
1.17988E-05,1.220E+00
1.18040E-05,1.171E+00
1.18092E-05,1.220E+00
1.18144E-05,1.181E+00
1.18196E-05,1.181E+00
1.18248E-05,1.171E+00
1.18300E-05,1.181E+00
1.18352E-05,1.132E+00
1.18404E-05,1.142E+00
1.18456E-05,1.132E+00
1.18508E-05,1.112E+00
1.18560E-05,1.073E+00
1.18612E-05,1.073E+00
1.18664E-05,1.073E+00
1.18716E-05,1.073E+00
1.18768E-05,1.015E+00
1.18820E-05,1.005E+00
1.18872E-05,9.854E-01
1.18924E-05,9.951E-01
1.18976E-05,9.072E-01
1.19028E-05,9.268E-01
1.19080E-05,8.682E-01
1.19132E-05,9.268E-01
